Action,Bytes Sent,Bytes Received,Elapsed Time (sec),Destination Port_80,Destination Port_443,Destination Port_445,Destination Port_25174,Destination Port_Other,NAT Source Port_48817,NAT Source Port_50116,NAT Source Port_57596,NAT Source Port_58638,NAT Source Port_Other,NAT Destination Port_53,NAT Destination Port_80,NAT Destination Port_443,NAT Destination Port_27015,NAT Destination Port_Other
deny,159,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
allow,3519,8684,18,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,28216,26541,175,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,28230,26545,175,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,2683,51276,16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,86,123,29,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,110,118,29,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,83,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,1481,5422,612,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,41030,1522633,40,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,460,1180,30,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,145724,12680980,133,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,132594,12446198,133,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,950,5700,75,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,70,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,306,186,14,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,78,0,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,1716,4578,23,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,2173,4913,16,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1602,1152,22,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,70,0,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1338,4213,1323,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,126,153,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,894,2387,1200,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,102,158,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,70,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,70,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,70,0,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,78,90,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,469,74,16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,87,174,45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,104,454,49,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,70,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,49693,3195998,38,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,4222,8454,87,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,94,90,30,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,4167,42816,44,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,94,83,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,2961,6426,18,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,86,119,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,86,218,30,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,86,122,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,30474,2521591,129,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,86,133,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,70,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,70,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,2186,6894,108,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,86,127,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,83,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,2939,6986,46,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,78,90,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,664,703,1200,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,171956,13906004,133,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,27837,26923,175,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,1014,6342,75,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1672,1770,22,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,1490,1681,21,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1903,5621,22,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,70,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,234,0,11,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,70,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,485,465,16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,11283,326444,208,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,87,180,53,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,2360,16038,75,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,222,214,19,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,109738,463228,624,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,94,90,30,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,94,103,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,118,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,102,123,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,78,90,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,824,1001,134,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,110,790,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,1766,6309,78,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,102,114,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,86,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allow,86,119,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,86,218,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,10645,776817,131,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,86,218,31,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,86,218,31,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,150,0,1199,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,4380,8697,1881,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,166,218,31,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,70,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,653,1006,16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,2222,3247,38,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,3134,25765,271,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,166,282,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,102,158,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,1237,1922,19,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,70,0,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,840,17136,16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,87,180,59,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,166,218,30,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,7244,158892,149,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1626,1176,72,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,102,114,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,1619,14150,141,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,8472,4602,135,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,210,280,131,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,210,280,131,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1973,1562,3961,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,3051,7339,121,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,140,180,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,70,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,2891,1272,17,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,28089,26961,175,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,895,3991,31,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,102,112,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,90,30,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,8900,24007,16,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,87,174,46,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,70,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,524,660,78,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,1534,1955,19,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,1267,1253,83,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,716,542,83,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,29602,27974,175,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,856,19021,16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,94,90,30,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,102,112,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,90,30,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,102,158,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,166,218,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,27056,8096,104,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,70,0,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,70,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,27807,26497,175,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,700,742,35,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,90,126,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,256,3006,121,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1593,5156,123,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,7245,14068,128,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,220,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
allow,421,74,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
allow,475,1980,81,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,2308,34037,83,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1008,4774,15,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,286,292,15,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,64,60,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,469,2657,75,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,2050,7716,15,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,396,0,3615,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,149,341,1200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
allow,2123,6974,16,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1916,925,26,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,28792,27033,174,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,8521,34970,50,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,28320,26551,174,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,28706,28245,174,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,88,143,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,70,0,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,28254,26970,174,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,7811,10679,81,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,87,83,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,306,306,16,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,3799,41202,331,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,2138,7629,16,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,93,105,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,85,218,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,2423,2281,135,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,70,0,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,156,0,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,1413,1191,83,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,64,60,16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,85,218,30,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1558,563,16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,87,624,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
